"","Date","Ticker","ShortName","Tier","DocClause","Spread1y","Spread2y","Spread3y","Spread4y","Spread5y","AvRating"
"241",15824,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000594697695381109,0.00105214279006751,0.00156374781647605,0.00211259938350396,0.00286849242618736,"A"
"249",15825,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000593735920511638,0.00100549692356962,0.00156871792168182,0.0021333669864901,0.00289159558286092,"A"
"5",15826,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00067733642310875,0.00103280218347721,0.00156107852571259,0.00214233161022665,0.00284907242785513,"A"
"13",15827,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000712791725379542,0.00106015520086777,0.00158762151344826,0.00216037972875658,0.00286903420611622,"A"
"23",15828,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000511788821943035,0.000970731957587998,0.00150269432590023,0.00204516493191407,0.00269123149812118,"A"
"49",15831,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000527447084680087,0.00097893481766468,0.00152404094532049,0.0020806568681643,0.00269141530253989,"A"
"58",15832,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000488793046789548,0.000956987353867256,0.00144247747157014,0.00204003930326836,0.00264892849010169,"A"
"65",15833,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000513815360352309,0.000906975917078823,0.00140132725116219,0.00196746211838498,0.00257931034492968,"A"
"73",15834,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000381735741927896,0.000862638990577598,0.00135647152267743,0.00195803238083112,0.00257533282623485,"A"
"83",15835,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000421502427869953,0.000836666774119191,0.0013373005820521,0.00192064787009184,0.00254875107633765,"A"
"109",15838,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000445120918525962,0.000894206612916462,0.00136218353346569,0.00192703183782469,0.00256906298839979,"A"
"118",15839,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000540718137954824,0.000945096167273645,0.00140032752746311,0.0019670185755064,0.0026341199599363,"A"
"125",15840,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000536026976475093,0.000941837490149251,0.00140384900234215,0.00193942541312162,0.00259969664844433,"A"
"133",15841,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000586349438462066,0.000940581426287858,0.00140568361603905,0.00194203434335335,0.00260542311590447,"A"
"143",15842,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000595399082484621,0.000939765453220296,0.00140696288503278,0.00194711713254132,0.00259984682526776,"A"
"169",15845,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000588263667138189,0.000954964768804093,0.00142698759048411,0.0020152419447615,0.00267775606202554,"A"
"178",15846,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000619460433728102,0.000952466481836665,0.00141271301416272,0.00196326284749393,0.00263067401036502,"A"
"185",15847,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000551151765491572,0.000914631519321634,0.00139448205268132,0.00195750201918183,0.00260517150858933,"A"
"193",15848,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000567640228082064,0.00101174578763771,0.00141248899265513,0.00200324982973214,0.0026353820060905,"A"
"203",15849,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000600288654980542,0.000988182594688889,0.00142081057845048,0.00201178761345189,0.00260824851419338,"A"
"229",15852,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000600288845862135,0.000988182700254155,0.00142081062007333,0.00201178769767737,0.00260824859324078,"A"
"238",15853,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000552197128387397,0.000986392780433719,0.00143143906335595,0.00202984566473815,0.00263040060603397,"A"
"246",15854,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000511292710064741,0.00090328925270683,0.00142360174621944,0.00200433143254388,0.00263649981869729,"A"
"255",15855,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000516845113307114,0.000882247880394149,0.00139666303454858,0.00195280355563985,0.00260179911827606,"A"
"262",15856,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000627586235896319,0.000934709055939581,0.00140796685430298,0.00193997075585906,0.00259148057874671,"A"
"21",15859,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000659333902872277,0.000994103868391944,0.00142120984801247,0.00194849227730334,0.00262082982195576,"A"
"30",15860,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000621839017084099,0.000951500442980713,0.00145194599558981,0.00199517490155107,0.00270566635153165,"A"
"39",15861,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00059399702937385,0.000961942784019792,0.0014557906554411,0.00200908487637386,0.00271002773582504,"A"
"47",15862,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000618396385123837,0.000976981876732328,0.00146696541303421,0.00204615177891968,0.00274894387153252,"A"
"56",15863,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000546790905250006,0.000961091992320191,0.0014811924176976,0.00204186121029189,0.00266132198376574,"A"
"81",15866,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000479307041724474,0.000902439195112562,0.00141898515544573,0.00197807738800498,0.00257518694868254,"A"
"90",15867,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000545456493372575,0.000885340906587988,0.00133520381831314,0.00193582550535143,0.00257987813012343,"A"
"99",15868,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000593873645187676,0.000937434635397865,0.00139158552838813,0.00194972148117652,0.00264176129648186,"A"
"107",15869,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000574782317730916,0.000969261438436682,0.00144495640751125,0.00201376677688803,0.00270217203582843,"A"
"116",15870,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000550004737268124,0.000952997594195457,0.00141753799377984,0.0019734854279122,0.00264343612875222,"A"
"141",15873,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000540939330385299,0.000933327430309783,0.00146238605500324,0.00203509523034679,0.00262291815422455,"A"
"150",15874,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000512103459136183,0.000928138499705305,0.00143604804314258,0.00202538879524124,0.00263003080445489,"A"
"159",15875,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000498329831554161,0.000894027785938134,0.0014020538246202,0.00201186546138725,0.00268931394091765,"A"
"167",15876,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000732156888082259,0.00118585146087791,0.0017572716327488,0.00235289893144262,0.00305235592603178,"A"
"176",15877,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000698074702905277,0.00117982373636619,0.00173971491563709,0.00238964635072014,0.00315341335104726,"A"
"201",15880,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000907648986970948,0.00135552560935278,0.00193486159243571,0.00262097547228427,0.00339414213749451,"A"
"210",15881,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000715498866367328,0.0012920263612846,0.00185599347172524,0.00253874201082211,0.0032526839702045,"A"
"219",15882,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000720685082006672,0.00126859796802532,0.00183027650412407,0.00251264083456602,0.00323774084740009,"A"
"227",15883,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000713963762327673,0.00120542949142168,0.00175345032829441,0.00240479891371079,0.00315709941690125,"A"
"236",15884,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000668995612298641,0.00118856479683246,0.00173071328172252,0.00239554370205034,0.003149699509168,"A"
"4",15887,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000721715297160237,0.001179841669374,0.00172244154649818,0.00237557539762866,0.00315342693475281,"A"
"12",15888,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00071911409922949,0.00119465956437231,0.00171321314493672,0.00238389019161732,0.00316620879473845,"A"
"20",15889,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000718576582499306,0.00118065831502049,0.00171203491759734,0.00236892806939888,0.00315211449759718,"A"
"29",15890,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000718576539585747,0.00118065827840286,0.00171203488883577,0.00236892803681116,0.00315211448077815,"A"
"38",15891,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000766003770420816,0.00120020070688022,0.00171434197592654,0.00235414091594667,0.00313876020639483,"A"
"64",15894,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000765051957486333,0.0011838584201708,0.00172283180648464,0.0023583500603396,0.00313278307521445,"A"
"72",15895,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000602115715679545,0.00111090212957342,0.00164542524080756,0.00228760690675086,0.00299507222425387,"A"
"80",15896,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.0006152585684704,0.00110834601670341,0.00163003143988032,0.00228494477101402,0.00301308822135055,"A"
"89",15897,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000546888270033576,0.0010083114978234,0.00152748559219949,0.00217559904366294,0.00288177496550517,"A"
"98",15898,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000552283145129094,0.00102022313010738,0.00153237810856245,0.00216335407957438,0.0028502459002412,"A"
"124",15901,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000499970254054177,0.00103362461572616,0.00153344782641672,0.00218202053968199,0.0028894215795662,"A"
"132",15902,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000537695143966304,0.00109933712675381,0.00159687074600275,0.00225681141248211,0.00297848192698426,"A"
"140",15903,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000674787031259552,0.00118077205486472,0.00171588947081842,0.00233481115136344,0.00299950281134144,"A"
"149",15904,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00063245837655789,0.00115768138949079,0.00164742037524438,0.00228434225790494,0.00297982280047425,"A"
"158",15905,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000732679976394289,0.00117037527953208,0.00164339558651469,0.0022883438317175,0.00299866224521569,"A"
"184",15908,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00050666136290279,0.00100217077890689,0.00151977615018194,0.00219334138165422,0.00286298829525161,"A"
"192",15909,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000506602094364277,0.00100238991848961,0.00152018913168406,0.00219372678056492,0.00286286843092237,"A"
"200",15910,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000655243800856801,0.00111881240416706,0.00161331281367792,0.00220096548264435,0.00290560544735459,"A"
"209",15911,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000653467733233364,0.00113882103818699,0.00163365553708315,0.00227840290022042,0.00300177528491853,"A"
"218",15912,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000767509710636732,0.00119790200498958,0.00165502060957212,0.00228106101353927,0.00302243977002583,"A"
"245",15915,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000636977766518935,0.00107511051479581,0.00156412464208331,0.00226659540061095,0.00293586980634479,"A"
"254",15916,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00070573422417094,0.00107177178731594,0.00155612258591714,0.00220994352799287,0.00288402493110444,"A"
"260",15917,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000702404399498991,0.00107332938550514,0.00156760844504343,0.00224310196222775,0.00290653352341307,"A"
"2",15918,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000780673484591753,0.00112448012204886,0.00159016472874478,0.00221823068993754,0.00287178522757799,"A"
"9",15919,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000614487358884829,0.00099912290964009,0.00146916706072266,0.0021379999979206,0.00282769837252867,"A"
"35",15922,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000664143519224213,0.0010601764813456,0.0015761530115387,0.00217349219128291,0.00286992916627962,"A"
"43",15923,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00055384448537462,0.00100515380634648,0.00155145001412252,0.00223629617940903,0.00292373809263774,"A"
"53",15924,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000504554399866024,0.000979336740889862,0.00148818156695443,0.0021897937463798,0.00289343893387336,"A"
"62",15925,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000740133187278601,0.00111496587129914,0.00154392440242517,0.00221092062160194,0.00288299495873938,"A"
"69",15926,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000713938276746358,0.00109089413921477,0.00150056978466482,0.00214058248375473,0.00288399882041529,"A"
"95",15929,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000588902984572731,0.00100874818069751,0.00151561218227952,0.00220165662237604,0.00289230497261461,"A"
"103",15930,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000594882537662506,0.00100840918719591,0.00149548121516341,0.00220129962987138,0.0028956066746609,"A"
"113",15931,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000590600286057132,0.0010016644036823,0.00148508484896636,0.00218670224338753,0.00287600066465969,"A"
"122",15932,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000584456040061225,0.00103961825129331,0.00153123249743794,0.00223421740971436,0.0029004667054236,"A"
"129",15933,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00068747009712609,0.0011697866461842,0.0016516121414512,0.00227474330206232,0.00299203485549568,"A"
"155",15936,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000597261965373552,0.00115649426334213,0.00172680277213548,0.00240032740835545,0.00312456867612958,"A"
"163",15937,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000594506792235851,0.00114608229013605,0.00170837057107476,0.00237253019647642,0.00310103565235438,"A"
"173",15938,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000560161709539934,0.00110681375210415,0.00167047634802085,0.00233962603556489,0.00307124393716138,"A"
"182",15939,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000549635282763624,0.00109405145235942,0.00162520056706475,0.00231190387365701,0.00306275138593476,"A"
"189",15940,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000542760614471177,0.00108680792436467,0.00161882517517878,0.00230693831389421,0.00305896639103999,"A"
"215",15943,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000535607805241539,0.00108043751824939,0.00159778185292619,0.0022880478612376,0.00304347820731957,"A"
"223",15944,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000678097798929223,0.00118163132178954,0.00168205102914431,0.00232628747243196,0.00307122008977031,"A"
"233",15945,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000693690316333574,0.00118647594556863,0.00167082310087844,0.00231080456774843,0.00306057103601683,"A"
"243",15946,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00073904773333059,0.00122175393484025,0.00169994468615127,0.00232813018902062,0.00307257680786016,"A"
"251",15947,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000835149595719479,0.00125475472953874,0.00166139723027628,0.0022812029317024,0.00304549760211603,"A"
"15",15950,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000806638160062923,0.00123937109405418,0.0016880522247431,0.00232451425594221,0.0030719417591831,"A"
"25",15951,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000784214357592715,0.00121461795355449,0.00166026731927387,0.00229341106194477,0.00303730747801959,"A"
"34",15952,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00078415720298955,0.001214332870434,0.00165961391543283,0.00229241989240646,0.00303600784680142,"A"
"42",15953,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000693073599981935,0.00115822228543289,0.00166738298101985,0.00232178321878914,0.00308600696583246,"A"
"51",15954,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000581507540139859,0.00109709726096655,0.00161633243456496,0.002299349609074,0.00305204863318307,"A"
"75",15957,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000549259507347543,0.0010586475398763,0.00159228010709804,0.00231528713606617,0.00298569957616566,"A"
"85",15958,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00055206775124335,0.0010539604862855,0.00156296376862404,0.00225785017112665,0.00288714230702954,"A"
"94",15959,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000465525735352488,0.000967745235091153,0.00147763325740255,0.00220060386958785,0.00285220751313037,"A"
"102",15960,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000441091323731012,0.000938704409276047,0.00143986151385222,0.0021531899075327,0.00279229968136604,"A"
"111",15961,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000369750031102751,0.000928362767526625,0.00140813666123658,0.00208270706255449,0.00278934993091491,"A"
"135",15964,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000511111929387614,0.000958615745632497,0.00143257303923754,0.00202517190151036,0.00272269794485765,"A"
"145",15965,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000415005981499412,0.000933151243270013,0.00140462846197224,0.0019989654532407,0.00267831569215616,"A"
"154",15966,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000313334522215635,0.000854165217142204,0.00137004028979418,0.00204801735809232,0.00266089518945548,"A"
"162",15967,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000245432651982062,0.000818362401529984,0.00127996920226134,0.00193576674468493,0.00255396488819355,"A"
"171",15968,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000280627131129328,0.000840314232199678,0.00132350233173122,0.0019779741901027,0.00260664892147394,"A"
"195",15971,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000349494306961089,0.000890730610605626,0.00140715658516474,0.0020069577279026,0.00263520489622949,"A"
"205",15972,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000333984258010474,0.00087012911984643,0.00135497792397209,0.00196732462571286,0.00262757458547316,"A"
"214",15973,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000316792621764497,0.000868229216641665,0.00135651260568026,0.00194704871371601,0.00259391129489509,"A"
"222",15974,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000302565736316311,0.000782543097415666,0.0012446879621422,0.00189372010368474,0.00249331191621625,"A"
"231",15975,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000324865308900105,0.000761239064057077,0.0012276905957183,0.00187603182456366,0.00247496279570479,"A"
"257",15978,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000295115915876318,0.000801314523735845,0.00129930340591102,0.00189607201676175,0.00253721585753953,"A"
"7",15979,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000323903146032287,0.000744439408054066,0.00123218053819342,0.00181426493077474,0.00241880331590933,"A"
"14",15980,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000320027880182854,0.000758202578606797,0.00124616344323885,0.00186142860583876,0.00246249103765935,"A"
"24",15981,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000340343817100382,0.000738826056978132,0.00125708044493453,0.00187906514017433,0.00246719977987338,"A"
"33",15982,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000319562343180528,0.000734207454547107,0.00123017365786634,0.00181559986798941,0.00244035056411836,"A"
"60",15985,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000370205111384643,0.00073902861116831,0.00120645345876084,0.00183991426268908,0.00243412048397506,"A"
"67",15986,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000339646934347107,0.00073787547963876,0.00125591484979125,0.0018678899401596,0.00246610533323104,"A"
"74",15987,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000342741918572835,0.000754003952232586,0.00125696790100594,0.00184883246581596,0.00247237879071065,"A"
"84",15988,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000362995363571795,0.000774146003497425,0.00127663166239421,0.0018578216381322,0.00249066283423886,"A"
"93",15989,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000278863545581161,0.000694458959325765,0.00120976522828376,0.00185225985589414,0.00245529221718033,"A"
"120",15992,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000260454682199571,0.000643969949974292,0.00117457777535024,0.00181393588295721,0.00241521203929494,"A"
"127",15993,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000308190440621551,0.000697491750978494,0.00120656927439058,0.00179819136525126,0.00243480834837873,"A"
"134",15994,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000379564298309368,0.000782218947597411,0.00124828590642247,0.00177085743079987,0.00235959725834444,"A"
"144",15995,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00037275480381577,0.000740135863062686,0.00120402170762702,0.00175216592352985,0.00232335522735525,"A"
"153",15996,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000345005034162745,0.000709425928651694,0.00112700275405263,0.00166060474425338,0.00222913539748267,"A"
"180",15999,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000331601775897437,0.000673569272573389,0.00109701874881275,0.00164471886058075,0.0022217330267026,"A"
"187",16000,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000303239842105208,0.000683209288321209,0.0010868607835716,0.00161839071077822,0.00219160640387034,"A"
"194",16001,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000274310948334809,0.000611907778100266,0.00104744711217775,0.00154419232147496,0.00213101608066896,"A"
"204",16002,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000272417548248936,0.000634162800112723,0.00105643326291838,0.00155383098493459,0.00214486494617004,"A"
"213",16003,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000288974897868785,0.000618964320890054,0.00103373433967176,0.00151375723869497,0.00209316698707343,"A"
"240",16006,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000279590681086516,0.00064541554589159,0.00105807728126892,0.00154236620639564,0.00211131841998617,"A"
